Gene,HE-6
ENSMUSG00000027601,1303
ENSMUSG00000069094,701
ENSMUSG00000087108,6
ENSMUSG00000027606,0
ENSMUSG00000082766,1
ENSMUSG00000060913,0
ENSMUSG00000104465,0
ENSMUSG00000049796,0
ENSMUSG00000003617,1149
ENSMUSG00000027615,1557
ENSMUSG00000002428,1231
ENSMUSG00000019528,2878
ENSMUSG00000001865,0
ENSMUSG00000011463,0
ENSMUSG00000105208,0
ENSMUSG00000054988,0
ENSMUSG00000102636,0
ENSMUSG00000101897,0
ENSMUSG00000105440,0
ENSMUSG00000106321,0
ENSMUSG00000106019,3
ENSMUSG00000027630,1218
ENSMUSG00000102987,0
ENSMUSG00000103607,0
ENSMUSG00000102203,0
ENSMUSG00000102758,13
ENSMUSG00000063887,26
ENSMUSG00000102397,0
ENSMUSG00000074664,0
ENSMUSG00000039335,0
ENSMUSG00000027699,3143
ENSMUSG00000097584,2
ENSMUSG00000027698,2092
ENSMUSG00000039304,0
ENSMUSG00000051136,0
ENSMUSG00000039286,1645
ENSMUSG00000043164,0
ENSMUSG00000027695,465
ENSMUSG00000109716,0
ENSMUSG00000027692,351
ENSMUSG00000027690,0
ENSMUSG00000091329,0
ENSMUSG00000050192,511
ENSMUSG00000103827,1
ENSMUSG00000039221,232
ENSMUSG00000104444,0
ENSMUSG00000104275,0
ENSMUSG00000074655,0
ENSMUSG00000063600,0
ENSMUSG00000102574,0
ENSMUSG00000102590,0
ENSMUSG00000027684,236
ENSMUSG00000085702,0
ENSMUSG00000102256,0
ENSMUSG00000037737,0
ENSMUSG00000037730,524
ENSMUSG00000027702,0
ENSMUSG00000027703,0
ENSMUSG00000074653,0
ENSMUSG00000086189,0
ENSMUSG00000051860,0
ENSMUSG00000097786,0
ENSMUSG00000027706,2804
ENSMUSG00000037661,18
ENSMUSG00000037652,2161
ENSMUSG00000037643,2207
ENSMUSG00000027660,585
ENSMUSG00000037625,0
ENSMUSG00000069072,0
ENSMUSG00000085953,0
ENSMUSG00000103998,0
ENSMUSG00000037610,0
ENSMUSG00000027663,1802
ENSMUSG00000027665,1420
ENSMUSG00000091091,2
ENSMUSG00000027667,784
ENSMUSG00000104231,8
ENSMUSG00000027668,2002
ENSMUSG00000027669,978
ENSMUSG00000102862,2
ENSMUSG00000027671,2117
ENSMUSG00000037531,575
ENSMUSG00000027673,792
ENSMUSG00000056900,0
ENSMUSG00000104283,0
ENSMUSG00000027674,0
ENSMUSG00000087625,0
ENSMUSG00000104588,0
ENSMUSG00000027677,1249
ENSMUSG00000027676,186
ENSMUSG00000105286,8
ENSMUSG00000105475,0
ENSMUSG00000105535,0
ENSMUSG00000027680,3596
ENSMUSG00000027679,916
ENSMUSG00000105265,0
ENSMUSG00000092196,0
ENSMUSG00000105577,0
ENSMUSG00000092242,1
ENSMUSG00000099437,0
ENSMUSG00000106525,0
ENSMUSG00000105222,0
ENSMUSG00000074637,0
ENSMUSG00000105153,0
ENSMUSG00000106519,0
ENSMUSG00000114832,6
ENSMUSG00000105651,0
ENSMUSG00000105662,0
ENSMUSG00000037400,1878
ENSMUSG00000027708,1142
ENSMUSG00000085655,6
ENSMUSG00000027709,529
ENSMUSG00000086392,3
ENSMUSG00000047696,0
ENSMUSG00000027710,762
ENSMUSG00000105055,0
ENSMUSG00000033883,287
ENSMUSG00000058400,0
ENSMUSG00000104568,0
ENSMUSG00000106140,0
ENSMUSG00000027712,9970
ENSMUSG00000027713,33
ENSMUSG00000085320,0
ENSMUSG00000085007,0
ENSMUSG00000027714,906
ENSMUSG00000027715,4695
ENSMUSG00000037325,264
ENSMUSG00000027716,0
ENSMUSG00000037270,1345
ENSMUSG00000086090,0
ENSMUSG00000027719,0
ENSMUSG00000027720,0
ENSMUSG00000084754,0
ENSMUSG00000027718,0
ENSMUSG00000086517,0
ENSMUSG00000045031,32
ENSMUSG00000051444,142
ENSMUSG00000054779,0
ENSMUSG00000037225,33
ENSMUSG00000050174,35
ENSMUSG00000027722,657
ENSMUSG00000085677,0
ENSMUSG00000037211,264
ENSMUSG00000058174,66
ENSMUSG00000106441,0
ENSMUSG00000106461,0
ENSMUSG00000105219,0
ENSMUSG00000106002,0
ENSMUSG00000106008,0
ENSMUSG00000105516,0
ENSMUSG00000044864,2068
ENSMUSG00000106168,0
ENSMUSG00000086181,0
ENSMUSG00000046743,0
ENSMUSG00000105910,0
ENSMUSG00000037884,0
ENSMUSG00000060798,919
ENSMUSG00000069041,0
ENSMUSG00000025757,682
ENSMUSG00000025758,1611
ENSMUSG00000025759,317
ENSMUSG00000037818,139
ENSMUSG00000097583,8
ENSMUSG00000074619,0
ENSMUSG00000025762,387
ENSMUSG00000049940,2321
ENSMUSG00000105258,2
ENSMUSG00000106000,0
ENSMUSG00000105297,0
ENSMUSG00000105260,8
ENSMUSG00000097639,1
ENSMUSG00000106223,1
ENSMUSG00000025764,1281
ENSMUSG00000103843,0
ENSMUSG00000059834,397
ENSMUSG00000025766,225
ENSMUSG00000097040,0
ENSMUSG00000049100,3
ENSMUSG00000100799,0
ENSMUSG00000090919,15
ENSMUSG00000037910,0
ENSMUSG00000102181,0
ENSMUSG00000102263,5
ENSMUSG00000102679,0
ENSMUSG00000037892,1
ENSMUSG00000027737,1766
ENSMUSG00000102892,0
ENSMUSG00000102715,0
ENSMUSG00000102067,0
ENSMUSG00000103464,0
ENSMUSG00000023087,393
ENSMUSG00000037174,3012
ENSMUSG00000102544,3
ENSMUSG00000037161,20
ENSMUSG00000037152,825
ENSMUSG00000063273,5034
ENSMUSG00000027739,784
ENSMUSG00000037111,3668
ENSMUSG00000097885,22
ENSMUSG00000074604,6
ENSMUSG00000061143,251
ENSMUSG00000102539,0
ENSMUSG00000104161,4
ENSMUSG00000103655,6
ENSMUSG00000103726,8
ENSMUSG00000104055,0
ENSMUSG00000103170,2
ENSMUSG00000044167,342
ENSMUSG00000092405,0
ENSMUSG00000103965,0
ENSMUSG00000102785,0
ENSMUSG00000104109,0
ENSMUSG00000104401,0
ENSMUSG00000027742,1099
ENSMUSG00000104850,0
ENSMUSG00000048332,904
ENSMUSG00000104968,0
ENSMUSG00000042997,335
ENSMUSG00000085174,4
ENSMUSG00000049504,960
ENSMUSG00000027744,1
ENSMUSG00000037016,0
ENSMUSG00000105168,0
ENSMUSG00000106270,0
ENSMUSG00000078742,0
ENSMUSG00000027746,1518
ENSMUSG00000106577,0
ENSMUSG00000027748,1
ENSMUSG00000027750,515
ENSMUSG00000027751,1329
ENSMUSG00000094487,0
ENSMUSG00000027752,1430
ENSMUSG00000036632,952
ENSMUSG00000027796,44
ENSMUSG00000036615,443
ENSMUSG00000056306,0
ENSMUSG00000027793,1
ENSMUSG00000106589,0
ENSMUSG00000036580,2549
ENSMUSG00000048655,7
ENSMUSG00000027794,0
ENSMUSG00000027797,1739
ENSMUSG00000105975,0
ENSMUSG00000094962,0
ENSMUSG00000106334,15
ENSMUSG00000027799,1535
ENSMUSG00000056947,0
ENSMUSG00000104677,1
ENSMUSG00000027800,3952
ENSMUSG00000027801,5
ENSMUSG00000027803,1797
ENSMUSG00000097339,0
ENSMUSG00000036513,677
ENSMUSG00000074591,0
ENSMUSG00000036503,1655
ENSMUSG00000027805,727
ENSMUSG00000105003,0
ENSMUSG00000104586,0
ENSMUSG00000100666,0
ENSMUSG00000027806,1093
ENSMUSG00000027808,5605
ENSMUSG00000027810,1988
ENSMUSG00000075700,5860
ENSMUSG00000070471,5
ENSMUSG00000036432,397
ENSMUSG00000097725,1
ENSMUSG00000101860,0
ENSMUSG00000043850,0
ENSMUSG00000105945,0
ENSMUSG00000056476,77
ENSMUSG00000050075,0
ENSMUSG00000036381,0
ENSMUSG00000051431,0
ENSMUSG00000036362,0
ENSMUSG00000036353,0
ENSMUSG00000036334,0
ENSMUSG00000103668,0
ENSMUSG00000090527,0
ENSMUSG00000095522,0
ENSMUSG00000036951,0
ENSMUSG00000091376,0
ENSMUSG00000027761,0
ENSMUSG00000027762,3
ENSMUSG00000027763,4010
ENSMUSG00000103587,0
ENSMUSG00000102564,0
ENSMUSG00000027765,42
ENSMUSG00000103473,27
ENSMUSG00000036894,1544
ENSMUSG00000053706,0
ENSMUSG00000103502,0
ENSMUSG00000036885,15
ENSMUSG00000027770,3188
ENSMUSG00000043441,0
ENSMUSG00000027820,52
ENSMUSG00000104336,0
ENSMUSG00000103476,0
ENSMUSG00000036834,159
ENSMUSG00000048581,189
ENSMUSG00000027822,685
ENSMUSG00000097724,0
ENSMUSG00000027823,3683
ENSMUSG00000027824,4
ENSMUSG00000043897,0
ENSMUSG00000091572,0
ENSMUSG00000092049,0
ENSMUSG00000068999,0
ENSMUSG00000090581,0
ENSMUSG00000062200,0
ENSMUSG00000027827,6
ENSMUSG00000104093,1
ENSMUSG00000090120,2
ENSMUSG00000027828,12415
ENSMUSG00000034640,1470
ENSMUSG00000074579,37
ENSMUSG00000103620,0
ENSMUSG00000027829,2172
ENSMUSG00000103041,82
ENSMUSG00000027831,6
ENSMUSG00000027832,0
ENSMUSG00000027833,176
ENSMUSG00000034544,1504
ENSMUSG00000090408,0
ENSMUSG00000048416,67
ENSMUSG00000027774,3088
ENSMUSG00000047557,327
ENSMUSG00000049404,0
ENSMUSG00000103718,0
ENSMUSG00000104382,0
ENSMUSG00000027775,2875
ENSMUSG00000027777,191
ENSMUSG00000027776,0
ENSMUSG00000102677,0
ENSMUSG00000102936,0
ENSMUSG00000046999,0
ENSMUSG00000027778,733
ENSMUSG00000034349,6710
ENSMUSG00000034317,2518
ENSMUSG00000027782,3847
ENSMUSG00000094763,0
ENSMUSG00000098207,0
ENSMUSG00000027784,650
ENSMUSG00000043300,0
ENSMUSG00000027787,1946
ENSMUSG00000043461,0
ENSMUSG00000027788,0
ENSMUSG00000027790,6
ENSMUSG00000048304,0
ENSMUSG00000103428,0
ENSMUSG00000102820,0
ENSMUSG00000102362,0
ENSMUSG00000027792,0
ENSMUSG00000104096,0
ENSMUSG00000034151,0
ENSMUSG00000034139,1
ENSMUSG00000104301,0
ENSMUSG00000027835,1619
ENSMUSG00000027834,12
ENSMUSG00000099370,0
ENSMUSG00000100962,0
ENSMUSG00000034109,1928
ENSMUSG00000104448,0
ENSMUSG00000034098,0
ENSMUSG00000062232,8390
ENSMUSG00000104585,0
ENSMUSG00000102545,26
ENSMUSG00000091685,8
ENSMUSG00000061175,1242
ENSMUSG00000089746,2
ENSMUSG00000068957,0
ENSMUSG00000027804,5640
ENSMUSG00000027809,1633
ENSMUSG00000027811,451
ENSMUSG00000034009,0
ENSMUSG00000098204,0
ENSMUSG00000027956,329
ENSMUSG00000102191,0
ENSMUSG00000027955,6216
ENSMUSG00000103181,0
ENSMUSG00000103929,0
ENSMUSG00000102379,0
ENSMUSG00000033981,3
ENSMUSG00000028020,4956
ENSMUSG00000105092,0
ENSMUSG00000106293,0
ENSMUSG00000028019,12
ENSMUSG00000085106,0
ENSMUSG00000104732,0
ENSMUSG00000103695,0
ENSMUSG00000056023,0
ENSMUSG00000028015,98
ENSMUSG00000028011,1
ENSMUSG00000028008,1
ENSMUSG00000028005,0
ENSMUSG00000033910,9
ENSMUSG00000033900,0
ENSMUSG00000028004,0
ENSMUSG00000102629,0
ENSMUSG00000104898,0
ENSMUSG00000105034,0
ENSMUSG00000033882,0
ENSMUSG00000086273,0
ENSMUSG00000028003,1
ENSMUSG00000102595,1
ENSMUSG00000033860,0
ENSMUSG00000028001,0
ENSMUSG00000033831,0
ENSMUSG00000027998,2096
ENSMUSG00000074517,0
ENSMUSG00000102692,0
ENSMUSG00000103459,0
ENSMUSG00000101334,0
ENSMUSG00000027996,0
ENSMUSG00000097250,0
ENSMUSG00000027995,4
ENSMUSG00000033767,1275
ENSMUSG00000033752,205
ENSMUSG00000027993,1083
ENSMUSG00000104043,15
ENSMUSG00000104004,0
ENSMUSG00000041842,69
ENSMUSG00000074513,56
ENSMUSG00000102805,1
ENSMUSG00000047819,0
ENSMUSG00000056498,3
ENSMUSG00000028086,611
ENSMUSG00000099995,0
ENSMUSG00000105012,0
ENSMUSG00000110441,0
ENSMUSG00000106422,3
ENSMUSG00000085527,9
ENSMUSG00000028085,416
ENSMUSG00000051000,6
ENSMUSG00000031286,0
ENSMUSG00000028082,429
ENSMUSG00000049013,0
ENSMUSG00000028081,28816
ENSMUSG00000103408,16
ENSMUSG00000028080,1433
ENSMUSG00000057777,0
ENSMUSG00000104108,9
ENSMUSG00000028078,2503
ENSMUSG00000028076,20
ENSMUSG00000041734,5198
ENSMUSG00000102893,26
ENSMUSG00000015852,0
ENSMUSG00000015854,0
ENSMUSG00000059994,0
ENSMUSG00000048031,0
ENSMUSG00000003382,668
ENSMUSG00000118505,0
ENSMUSG00000041977,2009
ENSMUSG00000023084,12
ENSMUSG00000028073,830
ENSMUSG00000028072,0
ENSMUSG00000005640,0
ENSMUSG00000028071,1
ENSMUSG00000004895,1889
ENSMUSG00000004897,15322
ENSMUSG00000019710,958
ENSMUSG00000004896,340
ENSMUSG00000048039,1348
ENSMUSG00000004885,13
ENSMUSG00000004891,4400
ENSMUSG00000004892,1344
ENSMUSG00000004894,1
ENSMUSG00000028069,1225
ENSMUSG00000028070,1448
ENSMUSG00000051036,0
ENSMUSG00000028068,3809
ENSMUSG00000001419,2525
ENSMUSG00000096935,4
ENSMUSG00000097280,0
ENSMUSG00000097428,0
ENSMUSG00000097156,0
ENSMUSG00000104445,0
ENSMUSG00000010538,23
ENSMUSG00000001416,11934
ENSMUSG00000001418,2171
ENSMUSG00000001420,47
ENSMUSG00000001415,4458
ENSMUSG00000041423,370
ENSMUSG00000074489,2
ENSMUSG00000074486,3
ENSMUSG00000074483,1
ENSMUSG00000028066,2333
ENSMUSG00000050144,1038
ENSMUSG00000028064,35
ENSMUSG00000028063,11634
ENSMUSG00000103115,2
ENSMUSG00000074480,1539
ENSMUSG00000008601,12
ENSMUSG00000028062,1111
ENSMUSG00000008604,3204
ENSMUSG00000041355,4492
ENSMUSG00000028059,5161
ENSMUSG00000093390,0
ENSMUSG00000049741,0
ENSMUSG00000105512,1
ENSMUSG00000028060,2189
ENSMUSG00000028057,607
ENSMUSG00000091881,3
ENSMUSG00000068923,795
ENSMUSG00000098912,686
ENSMUSG00000054199,1598
ENSMUSG00000106218,3
ENSMUSG00000068922,1394
ENSMUSG00000068921,1983
ENSMUSG00000028053,2897
ENSMUSG00000041263,103
ENSMUSG00000059743,5788
ENSMUSG00000041237,0
ENSMUSG00000028051,63
ENSMUSG00000068917,1073
ENSMUSG00000028049,953
ENSMUSG00000086718,2
ENSMUSG00000032657,62
ENSMUSG00000028048,1127
ENSMUSG00000064068,1334
ENSMUSG00000028047,378
ENSMUSG00000042784,11
ENSMUSG00000042766,62
ENSMUSG00000042747,1845
ENSMUSG00000042737,152
ENSMUSG00000027953,474
ENSMUSG00000027954,24
ENSMUSG00000028039,7
ENSMUSG00000086389,39
ENSMUSG00000028040,96
ENSMUSG00000097004,1
ENSMUSG00000028041,999
ENSMUSG00000042672,2
ENSMUSG00000109293,4
ENSMUSG00000028042,637
ENSMUSG00000074466,50
ENSMUSG00000078173,1
ENSMUSG00000042642,502
ENSMUSG00000028044,2369
ENSMUSG00000042626,4416
ENSMUSG00000047824,1294
ENSMUSG00000042613,1685
ENSMUSG00000027952,446
ENSMUSG00000000794,0
ENSMUSG00000027951,1066
ENSMUSG00000027950,218
ENSMUSG00000042579,367
ENSMUSG00000042572,3523
ENSMUSG00000046280,0
ENSMUSG00000027947,10
ENSMUSG00000105941,0
ENSMUSG00000060671,1197
ENSMUSG00000027944,2450
ENSMUSG00000105552,31
ENSMUSG00000042520,6611
ENSMUSG00000027942,1634
ENSMUSG00000090005,0
ENSMUSG00000118506,103
ENSMUSG00000027940,13281
ENSMUSG00000027939,32
ENSMUSG00000090733,1922
ENSMUSG00000027935,345
ENSMUSG00000027937,1109
ENSMUSG00000027938,26
ENSMUSG00000052310,2727
ENSMUSG00000027936,1029
ENSMUSG00000042404,358
ENSMUSG00000105350,1
ENSMUSG00000042390,2507
ENSMUSG00000027932,144
ENSMUSG00000027933,2402
ENSMUSG00000027931,2
ENSMUSG00000087411,0
ENSMUSG00000001016,4094
ENSMUSG00000001018,1133
ENSMUSG00000001017,4650
ENSMUSG00000044080,275
ENSMUSG00000042312,122
ENSMUSG00000042306,0
ENSMUSG00000074457,53
ENSMUSG00000094018,0
ENSMUSG00000001021,1
ENSMUSG00000001020,427
ENSMUSG00000001023,0
ENSMUSG00000001025,995
ENSMUSG00000063767,0
ENSMUSG00000056054,0
ENSMUSG00000056071,0
ENSMUSG00000042250,0
ENSMUSG00000096621,0
ENSMUSG00000091175,0
ENSMUSG00000042244,0
ENSMUSG00000043165,0
ENSMUSG00000104981,0
ENSMUSG00000104791,0
ENSMUSG00000106143,0
ENSMUSG00000056270,0
ENSMUSG00000027927,0
ENSMUSG00000105476,0
ENSMUSG00000078664,0
ENSMUSG00000068893,0
ENSMUSG00000074445,0
ENSMUSG00000050092,0
ENSMUSG00000042212,0
ENSMUSG00000055030,0
ENSMUSG00000050635,0
ENSMUSG00000046259,0
ENSMUSG00000042157,0
ENSMUSG00000027925,0
ENSMUSG00000042165,7
ENSMUSG00000054215,0
ENSMUSG00000048455,0
ENSMUSG00000045539,0
ENSMUSG00000050359,0
ENSMUSG00000045566,0
ENSMUSG00000102308,0
ENSMUSG00000049128,0
ENSMUSG00000074435,0
ENSMUSG00000103523,0
ENSMUSG00000086848,0
ENSMUSG00000057609,0
ENSMUSG00000027923,0
ENSMUSG00000068890,0
ENSMUSG00000042092,0
ENSMUSG00000103243,0
ENSMUSG00000068889,0
ENSMUSG00000042124,0
ENSMUSG00000103084,0
ENSMUSG00000027919,0
ENSMUSG00000049593,0
ENSMUSG00000068888,0
ENSMUSG00000068887,0
ENSMUSG00000095870,0
ENSMUSG00000059832,0
ENSMUSG00000102469,0
ENSMUSG00000046676,0
ENSMUSG00000090314,0
ENSMUSG00000054325,0
ENSMUSG00000042031,0
ENSMUSG00000045475,0
ENSMUSG00000043472,0
ENSMUSG00000074433,0
ENSMUSG00000068885,0
ENSMUSG00000027913,0
ENSMUSG00000027912,0
ENSMUSG00000096879,0
ENSMUSG00000078657,0
ENSMUSG00000049133,0
ENSMUSG00000102439,0
ENSMUSG00000102476,0
ENSMUSG00000041991,0
ENSMUSG00000041984,0
ENSMUSG00000052415,0
ENSMUSG00000027908,0
ENSMUSG00000027907,2060
ENSMUSG00000041959,2760
ENSMUSG00000103362,0
ENSMUSG00000094084,0
ENSMUSG00000103350,0
ENSMUSG00000068879,0
ENSMUSG00000060256,0
ENSMUSG00000058005,1
ENSMUSG00000095822,0
ENSMUSG00000094163,0
ENSMUSG00000094328,0
ENSMUSG00000095251,0
ENSMUSG00000074424,2
ENSMUSG00000090268,0
ENSMUSG00000089696,0
ENSMUSG00000028145,90
ENSMUSG00000028148,0
ENSMUSG00000105708,0
ENSMUSG00000091648,9
ENSMUSG00000104669,1
ENSMUSG00000028150,156
ENSMUSG00000105391,0
ENSMUSG00000044505,1
ENSMUSG00000097515,2
ENSMUSG00000041912,1139
ENSMUSG00000106032,28
ENSMUSG00000028141,4
ENSMUSG00000028140,1033
ENSMUSG00000028139,14
ENSMUSG00000028137,33
ENSMUSG00000028136,2521
ENSMUSG00000106061,1
ENSMUSG00000104631,1
ENSMUSG00000105412,0
ENSMUSG00000005968,84
ENSMUSG00000085250,1
ENSMUSG00000068877,0
ENSMUSG00000068876,7
ENSMUSG00000038902,1311
ENSMUSG00000005779,4636
ENSMUSG00000068874,304
ENSMUSG00000005774,138
ENSMUSG00000087660,0
ENSMUSG00000038861,623
ENSMUSG00000084846,6
ENSMUSG00000086288,7
ENSMUSG00000019338,1071
ENSMUSG00000085956,15
ENSMUSG00000005625,3847
ENSMUSG00000028126,1578
ENSMUSG00000008958,1003
ENSMUSG00000005628,8
ENSMUSG00000092607,372
ENSMUSG00000053769,59
ENSMUSG00000013707,4
ENSMUSG00000038777,1
ENSMUSG00000038766,1580
ENSMUSG00000097167,2
ENSMUSG00000053192,216
ENSMUSG00000046722,1635
ENSMUSG00000068860,1
ENSMUSG00000028115,2
ENSMUSG00000015711,637
ENSMUSG00000038712,663
ENSMUSG00000015702,147
ENSMUSG00000093424,37
ENSMUSG00000015714,5510
ENSMUSG00000015697,1850
ENSMUSG00000105734,0
ENSMUSG00000015522,1536
ENSMUSG00000028111,2
ENSMUSG00000038642,0
ENSMUSG00000028109,0
ENSMUSG00000046519,516
ENSMUSG00000038619,1662
ENSMUSG00000038612,5448
ENSMUSG00000015850,340
ENSMUSG00000028108,382
ENSMUSG00000028107,1091
ENSMUSG00000028106,1033
ENSMUSG00000015748,909
ENSMUSG00000097189,4
ENSMUSG00000054312,661
ENSMUSG00000080727,6
ENSMUSG00000038550,55
ENSMUSG00000038543,4
ENSMUSG00000015750,1711
ENSMUSG00000038526,4058
ENSMUSG00000015749,9702
ENSMUSG00000015745,3903
ENSMUSG00000015747,558
ENSMUSG00000038495,1476
ENSMUSG00000045934,6
ENSMUSG00000097204,4
ENSMUSG00000068856,2292
ENSMUSG00000038486,402
ENSMUSG00000015943,204
ENSMUSG00000086556,0
ENSMUSG00000063689,0
ENSMUSG00000068855,3
ENSMUSG00000068854,133
ENSMUSG00000081058,0
ENSMUSG00000093577,59
ENSMUSG00000063954,0
ENSMUSG00000093553,26
ENSMUSG00000064220,0
ENSMUSG00000093769,2
ENSMUSG00000093507,0
ENSMUSG00000091405,4
ENSMUSG00000093656,0
ENSMUSG00000074403,0
ENSMUSG00000050936,0
ENSMUSG00000105827,0
ENSMUSG00000015947,0
ENSMUSG00000097851,0
ENSMUSG00000097807,0
ENSMUSG00000097539,0
ENSMUSG00000097299,0
ENSMUSG00000118406,3
ENSMUSG00000046317,0
ENSMUSG00000106429,0
ENSMUSG00000038403,2
ENSMUSG00000074398,1
ENSMUSG00000038393,273
ENSMUSG00000087610,5
ENSMUSG00000028104,298
ENSMUSG00000049097,206
ENSMUSG00000049288,2388
ENSMUSG00000038374,2369
ENSMUSG00000028102,533
ENSMUSG00000090210,84
ENSMUSG00000038354,1
ENSMUSG00000028101,387
ENSMUSG00000028100,44
ENSMUSG00000028099,1375
ENSMUSG00000028098,1211
ENSMUSG00000038304,7
ENSMUSG00000038298,6
ENSMUSG00000087223,0
ENSMUSG00000028096,513
ENSMUSG00000057123,0
ENSMUSG00000049908,1
ENSMUSG00000105385,0
ENSMUSG00000104766,0
ENSMUSG00000028093,596
ENSMUSG00000038256,556
ENSMUSG00000051392,0
ENSMUSG00000028089,867
ENSMUSG00000028088,9
ENSMUSG00000038205,476
ENSMUSG00000090441,0
ENSMUSG00000038170,586
ENSMUSG00000105245,0
ENSMUSG00000086557,0
ENSMUSG00000027879,1473
ENSMUSG00000074388,0
ENSMUSG00000027878,1173
ENSMUSG00000043468,3
ENSMUSG00000027876,0
ENSMUSG00000027875,1
ENSMUSG00000105909,0
ENSMUSG00000053398,9625
ENSMUSG00000050064,150
ENSMUSG00000090817,1
ENSMUSG00000106107,2
ENSMUSG00000095143,0
ENSMUSG00000095388,0
ENSMUSG00000038092,0
ENSMUSG00000063730,0
ENSMUSG00000062410,0
ENSMUSG00000027869,0
ENSMUSG00000027871,0
ENSMUSG00000027870,0
ENSMUSG00000085121,0
ENSMUSG00000086833,0
ENSMUSG00000004233,302
ENSMUSG00000105472,0
ENSMUSG00000106197,1
ENSMUSG00000027868,182
ENSMUSG00000105689,0
ENSMUSG00000027867,0
ENSMUSG00000085244,0
ENSMUSG00000033285,1668
ENSMUSG00000027865,610
ENSMUSG00000086923,0
ENSMUSG00000106639,0
ENSMUSG00000044468,11
ENSMUSG00000053957,0
ENSMUSG00000104943,0
ENSMUSG00000008763,2099
ENSMUSG00000105824,1
ENSMUSG00000105137,10
ENSMUSG00000105561,11
ENSMUSG00000106184,0
ENSMUSG00000106227,0
ENSMUSG00000051076,0
ENSMUSG00000033233,130
ENSMUSG00000033222,1706
ENSMUSG00000086564,0
ENSMUSG00000027864,0
ENSMUSG00000105717,0
ENSMUSG00000027863,0
ENSMUSG00000042035,856
ENSMUSG00000104639,4
ENSMUSG00000105611,0
ENSMUSG00000106137,0
ENSMUSG00000033161,22347
ENSMUSG00000104737,18
ENSMUSG00000104693,9
ENSMUSG00000106070,0
ENSMUSG00000105642,0
ENSMUSG00000044313,14
ENSMUSG00000033147,38
ENSMUSG00000048540,0
ENSMUSG00000027861,4
ENSMUSG00000105342,2
ENSMUSG00000106296,0
ENSMUSG00000027860,381
ENSMUSG00000089916,0
ENSMUSG00000105151,0
ENSMUSG00000105891,0
ENSMUSG00000105966,0
ENSMUSG00000027859,0
ENSMUSG00000106121,0
ENSMUSG00000104619,0
ENSMUSG00000105570,0
ENSMUSG00000086745,0
ENSMUSG00000027858,14
ENSMUSG00000027857,0
ENSMUSG00000105855,0
ENSMUSG00000027855,0
ENSMUSG00000048938,0
ENSMUSG00000027854,1208
ENSMUSG00000068823,8470
ENSMUSG00000027852,2670
ENSMUSG00000104671,16
ENSMUSG00000070385,8
ENSMUSG00000105731,0
ENSMUSG00000007379,175
ENSMUSG00000005687,2064
ENSMUSG00000033014,1601
ENSMUSG00000104925,1
ENSMUSG00000027849,0
ENSMUSG00000104764,0
ENSMUSG00000087119,3
ENSMUSG00000027848,88
ENSMUSG00000078620,1
ENSMUSG00000008730,1683
ENSMUSG00000105229,0
ENSMUSG00000085754,2
ENSMUSG00000104874,0
ENSMUSG00000027845,280
ENSMUSG00000084997,0
ENSMUSG00000032952,431
ENSMUSG00000044165,4
ENSMUSG00000027843,1
ENSMUSG00000084760,0
ENSMUSG00000105986,0
ENSMUSG00000044098,189
ENSMUSG00000089998,5
ENSMUSG00000058388,930
ENSMUSG00000052539,633
ENSMUSG00000104721,1
ENSMUSG00000106371,0
ENSMUSG00000105148,0
ENSMUSG00000105083,0
ENSMUSG00000106443,1
ENSMUSG00000104583,1
ENSMUSG00000105846,4
ENSMUSG00000106063,0
ENSMUSG00000106432,0
ENSMUSG00000105933,0
ENSMUSG00000105818,1
ENSMUSG00000022187,7
ENSMUSG00000032913,497
ENSMUSG00000104768,0
ENSMUSG00000105304,4
ENSMUSG00000104973,6
ENSMUSG00000105659,0
ENSMUSG00000032902,2544
ENSMUSG00000105199,10
ENSMUSG00000106287,2
ENSMUSG00000100188,0
ENSMUSG00000055865,1
ENSMUSG00000002228,15
ENSMUSG00000002233,2877
ENSMUSG00000002227,607
ENSMUSG00000070372,2984
ENSMUSG00000106251,31
ENSMUSG00000105655,35
ENSMUSG00000045576,395
ENSMUSG00000027840,18
ENSMUSG00000105925,2
ENSMUSG00000105355,2
ENSMUSG00000062127,1194
ENSMUSG00000051788,1
ENSMUSG00000074346,0
ENSMUSG00000040896,0
ENSMUSG00000105753,0
ENSMUSG00000027905,1207
ENSMUSG00000048458,104
ENSMUSG00000106317,15
ENSMUSG00000068798,1646
ENSMUSG00000105677,25
ENSMUSG00000105842,4
ENSMUSG00000106341,2
ENSMUSG00000104910,0
ENSMUSG00000104835,0
ENSMUSG00000000562,0
ENSMUSG00000074344,0
ENSMUSG00000074342,1
ENSMUSG00000000563,6174
ENSMUSG00000000561,1798
ENSMUSG00000074340,96
ENSMUSG00000010136,0
ENSMUSG00000106093,0
ENSMUSG00000104592,0
ENSMUSG00000043873,0
ENSMUSG00000062778,0
ENSMUSG00000040809,0
ENSMUSG00000063779,0
ENSMUSG00000027902,0
ENSMUSG00000091575,0
ENSMUSG00000027901,10
